sender_id,receiver_id,timestamp,message_length,sender_department,sender_location,sender_age,receiver_department,receiver_location,receiver_age,month
605,272,2021-06-29 07:11:57,12,Admin,France,31,Operations,US,47,6
605,272,2021-06-29 07:13:40,37,Admin,France,31,Operations,US,47,6
586,481,2021-06-29 07:13:48,11,Operations,France,38,Sales,US,55,6
815,364,2021-06-29 07:32:37,56,Operations,US,36,Sales,Germany,40,6
815,277,2021-06-29 07:37:03,18,Operations,US,36,Admin,US,22,6
815,495,2021-06-29 07:37:28,72,Operations,US,36,Admin,France,28,6
422,615,2021-06-29 08:15:39,33,Sales,Brasil,43,IT,US,58,6
337,272,2021-06-29 08:21:25,76,Sales,US,37,Operations,US,47,6
337,272,2021-06-29 08:21:50,22,Sales,US,37,Operations,US,47,6
317,477,2021-06-29 08:24:32,37,Operations,US,37,Engineering,UK,53,6
605,479,2021-06-29 08:36:46,33,Admin,France,31,Admin,US,44,6
605,479,2021-06-29 08:37:36,83,Admin,France,31,Admin,US,44,6
605,479,2021-06-29 08:42:20,11,Admin,France,31,Admin,US,44,6
605,479,2021-06-29 08:43:11,82,Admin,France,31,Admin,US,44,6
605,1185,2021-06-29 08:43:55,87,Admin,France,31,IT,Germany,54,6
317,308,2021-06-29 08:48:10,44,Operations,US,37,Sales,Germany,39,6
422,308,2021-06-29 10:03:00,51,Sales,Brasil,43,Sales,Germany,39,6
317,308,2021-06-29 16:35:25,62,Operations,US,37,Sales,Germany,39,6
1142,1058,2021-06-29 17:08:43,80,Operations,US,36,Operations,US,32,6
260,949,2021-06-29 18:13:30,65,Operations,US,48,Sales,Germany,46,6
260,509,2021-06-29 18:14:27,80,Operations,US,48,Admin,US,39,6
260,398,2021-06-29 18:15:19,27,Operations,US,48,Sales,Germany,50,6
260,103,2021-06-29 18:16:50,52,Operations,US,48,Sales,Brasil,23,6
483,1189,2021-06-29 18:37:15,30,Sales,France,25,Operations,France,24,6
483,1189,2021-06-29 19:31:32,34,Sales,France,25,Operations,France,24,6
734,1023,2021-06-29 19:37:26,15,Sales,France,49,Sales,France,54,6
332,352,2021-06-29 20:32:55,52,Operations,US,40,IT,France,42,6
332,352,2021-06-29 20:36:58,24,Operations,US,40,IT,France,42,6
725,1132,2021-06-29 20:42:03,27,Sales,Germany,30,Sales,Germany,38,6
483,1189,2021-06-29 20:42:33,78,Sales,France,25,Operations,France,24,6
725,713,2021-06-29 20:45:47,79,Sales,Germany,30,Sales,US,41,6
483,1189,2021-06-29 20:52:11,19,Sales,France,25,Operations,France,24,6
483,1189,2021-06-29 20:54:27,13,Sales,France,25,Operations,France,24,6
483,1189,2021-06-29 21:04:12,20,Sales,France,25,Operations,France,24,6
483,1189,2021-06-29 21:08:51,37,Sales,France,25,Operations,France,24,6
586,495,2021-06-29 21:25:11,42,Operations,France,38,Admin,France,28,6
586,378,2021-06-29 21:27:27,55,Operations,France,38,Admin,Brasil,39,6
598,90,2021-06-29 21:32:15,19,Operations,US,38,IT,US,33,6
598,1189,2021-06-29 21:33:03,23,Operations,US,38,Operations,France,24,6
483,1189,2021-06-29 21:38:41,48,Sales,France,25,Operations,France,24,6
483,372,2021-06-29 21:39:30,63,Sales,France,25,Operations,France,49,6
509,389,2021-06-29 23:06:03,46,Admin,US,39,Sales,France,39,6
509,260,2021-06-29 23:07:14,36,Admin,US,39,Operations,US,48,6
586,378,2021-06-29 23:43:08,10,Operations,France,38,Admin,Brasil,39,6
586,570,2021-06-29 23:50:37,20,Operations,France,38,Engineering,France,43,6
162,851,2021-06-30 00:01:56,87,Sales,US,41,Sales,Germany,43,6
598,487,2021-06-30 00:10:01,57,Operations,US,38,Marketing,US,33,6
598,487,2021-06-30 00:18:55,51,Operations,US,38,Marketing,US,33,6
144,1127,2021-06-30 01:02:08,76,Sales,US,50,Sales,Germany,40,6
422,615,2021-06-30 01:04:17,32,Sales,Brasil,43,IT,US,58,6
144,1200,2021-06-30 01:15:50,65,Sales,US,50,Marketing,US,25,6
128,105,2021-06-30 01:28:47,25,Sales,France,47,IT,US,52,6
389,509,2021-06-30 02:15:02,69,Sales,France,39,Admin,US,39,6
776,400,2021-06-30 02:21:47,83,IT,US,49,Sales,Germany,45,6
776,704,2021-06-30 02:22:09,61,IT,US,49,Operations,US,30,6
389,830,2021-06-30 04:01:06,46,Sales,France,39,Sales,Germany,51,6
815,1066,2021-06-30 04:37:01,63,Operations,US,36,IT,France,50,6
725,1132,2021-06-30 04:46:43,45,Sales,Germany,30,Sales,Germany,38,6
586,378,2021-06-30 05:29:14,44,Operations,France,38,Admin,Brasil,39,6
586,1029,2021-06-30 05:30:13,77,Operations,France,38,Marketing,UK,40,6
290,44,2021-06-30 05:33:46,60,Admin,France,31,Sales,Germany,54,6
290,63,2021-06-30 05:37:12,60,Admin,France,31,Sales,France,38,6
290,408,2021-06-30 05:38:54,79,Admin,France,31,Admin,Germany,44,6
725,638,2021-06-30 05:50:26,46,Sales,Germany,30,Sales,Germany,40,6
725,719,2021-06-30 05:58:19,25,Sales,Germany,30,Sales,US,42,6
144,1127,2021-06-30 06:07:33,61,Sales,US,50,Sales,Germany,40,6
144,290,2021-06-30 06:11:02,10,Sales,US,50,Admin,France,31,6
290,144,2021-06-30 06:18:46,65,Admin,France,31,Sales,US,50,6
144,290,2021-06-30 06:21:06,24,Sales,US,50,Admin,France,31,6
605,596,2021-06-30 06:25:57,63,Admin,France,31,Operations,UK,45,6
605,704,2021-06-30 06:29:01,33,Admin,France,31,Operations,US,30,6
605,596,2021-06-30 06:32:39,49,Admin,France,31,Operations,UK,45,6
605,704,2021-06-30 06:32:54,47,Admin,France,31,Operations,US,30,6
128,338,2021-06-30 06:34:15,46,Sales,France,47,Operations,US,47,6
605,704,2021-06-30 06:34:32,57,Admin,France,31,Operations,US,30,6
128,338,2021-06-30 06:38:55,54,Sales,France,47,Operations,US,47,6
586,378,2021-06-30 06:39:53,51,Operations,France,38,Admin,Brasil,39,6
605,704,2021-06-30 06:40:31,80,Admin,France,31,Operations,US,30,6
128,338,2021-06-30 06:48:22,26,Sales,France,47,Operations,US,47,6
586,378,2021-06-30 06:58:23,79,Operations,France,38,Admin,Brasil,39,6
598,1216,2021-06-30 07:08:20,72,Operations,US,38,Operations,US,47,6
815,609,2021-06-30 07:10:51,73,Operations,US,36,Sales,US,27,6
128,194,2021-06-30 07:21:57,64,Sales,France,47,Admin,US,28,6
317,308,2021-06-30 07:25:37,67,Operations,US,37,Sales,Germany,39,6
317,1120,2021-06-30 07:25:50,63,Operations,US,37,Admin,UK,35,6
605,103,2021-06-30 07:28:22,33,Admin,France,31,Sales,Brasil,23,6
586,378,2021-06-30 07:31:43,16,Operations,France,38,Admin,Brasil,39,6
605,103,2021-06-30 07:32:25,37,Admin,France,31,Sales,Brasil,23,6
605,277,2021-06-30 07:34:08,55,Admin,France,31,Admin,US,22,6
605,317,2021-06-30 07:34:42,56,Admin,France,31,Operations,US,37,6
605,103,2021-06-30 07:35:53,24,Admin,France,31,Sales,Brasil,23,6
598,652,2021-06-30 07:36:00,12,Operations,US,38,Sales,US,25,6
605,103,2021-06-30 07:39:38,49,Admin,France,31,Sales,Brasil,23,6
815,609,2021-06-30 07:40:20,50,Operations,US,36,Sales,US,27,6
605,615,2021-06-30 07:40:33,30,Admin,France,31,IT,US,58,6
605,615,2021-06-30 07:42:48,23,Admin,France,31,IT,US,58,6
128,338,2021-06-30 07:43:46,16,Sales,France,47,Operations,US,47,6
605,249,2021-06-30 07:43:57,82,Admin,France,31,Admin,UK,54,6
815,609,2021-06-30 08:06:27,23,Operations,US,36,Sales,US,27,6
815,1113,2021-06-30 08:06:58,44,Operations,US,36,Sales,US,59,6
815,609,2021-06-30 08:17:56,62,Operations,US,36,Sales,US,27,6
128,338,2021-06-30 08:21:12,67,Sales,France,47,Operations,US,47,6
128,194,2021-06-30 08:21:22,45,Sales,France,47,Admin,US,28,6
815,609,2021-06-30 08:22:37,49,Operations,US,36,Sales,US,27,6
1080,1207,2021-06-30 08:23:48,65,Admin,US,36,IT,Brasil,54,6
128,338,2021-06-30 08:23:55,49,Sales,France,47,Operations,US,47,6
128,1080,2021-06-30 08:27:01,44,Sales,France,47,Admin,US,36,6
815,609,2021-06-30 08:41:30,47,Operations,US,36,Sales,US,27,6
128,878,2021-06-30 08:43:46,85,Sales,France,47,Admin,UK,54,6
128,338,2021-06-30 08:44:24,56,Sales,France,47,Operations,US,47,6
815,609,2021-06-30 08:47:54,10,Operations,US,36,Sales,US,27,6
815,609,2021-06-30 08:59:34,71,Operations,US,36,Sales,US,27,6
815,609,2021-06-30 09:01:32,44,Operations,US,36,Sales,US,27,6
815,609,2021-06-30 09:08:44,63,Operations,US,36,Sales,US,27,6
815,609,2021-06-30 09:09:34,60,Operations,US,36,Sales,US,27,6
815,609,2021-06-30 09:12:44,43,Operations,US,36,Sales,US,27,6
815,609,2021-06-30 09:15:54,84,Operations,US,36,Sales,US,27,6
317,605,2021-06-30 15:50:53,23,Operations,US,37,Admin,France,31,6
1021,646,2021-06-30 15:51:35,29,Sales,US,58,Admin,US,54,6
598,652,2021-06-30 18:58:55,26,Operations,US,38,Sales,US,25,6
509,389,2021-06-30 19:42:49,70,Admin,US,39,Sales,France,39,6
386,422,2021-06-30 19:56:12,12,Admin,Germany,47,Sales,Brasil,43,6
605,73,2021-06-30 20:16:58,21,Admin,France,31,Admin,US,56,6
144,1185,2021-06-30 20:23:03,75,Sales,US,50,IT,Germany,54,6
144,189,2021-06-30 20:25:22,11,Sales,US,50,Admin,US,57,6
422,386,2021-06-30 20:47:21,40,Sales,Brasil,43,Admin,Germany,47,6
389,509,2021-06-30 20:50:28,30,Sales,France,39,Admin,US,39,6
389,1059,2021-06-30 20:50:42,47,Sales,France,39,Operations,US,25,6
144,42,2021-06-30 20:54:05,16,Sales,US,50,Admin,US,33,6
144,189,2021-06-30 20:56:30,36,Sales,US,50,Admin,US,57,6
144,42,2021-06-30 21:04:08,49,Sales,US,50,Admin,US,33,6
1142,1058,2021-06-30 21:05:52,73,Operations,US,36,Operations,US,32,6
1142,990,2021-06-30 21:06:30,66,Operations,US,36,Admin,Brasil,44,6
144,644,2021-06-30 21:08:27,78,Sales,US,50,Sales,US,54,6
144,42,2021-06-30 21:13:44,33,Sales,US,50,Admin,US,33,6
144,398,2021-06-30 21:15:29,58,Sales,US,50,Sales,Germany,50,6
144,189,2021-06-30 21:16:18,46,Sales,US,50,Admin,US,57,6
144,398,2021-06-30 21:16:36,15,Sales,US,50,Sales,Germany,50,6
408,290,2021-06-30 21:28:19,65,Admin,Germany,44,Admin,France,31,6
1097,1189,2021-06-30 21:31:57,84,Operations,US,39,Operations,France,24,6
408,317,2021-06-30 21:33:38,47,Admin,Germany,44,Operations,US,37,6
725,1132,2021-06-30 21:35:46,49,Sales,Germany,30,Sales,Germany,38,6
725,638,2021-06-30 21:42:11,79,Sales,Germany,30,Sales,Germany,40,6
317,739,2021-06-30 21:48:42,21,Operations,US,37,IT,UK,25,6
725,1217,2021-06-30 21:57:47,32,Sales,Germany,30,Operations,US,50,6
725,1217,2021-06-30 22:03:09,86,Sales,Germany,30,Operations,US,50,6
725,1217,2021-06-30 22:06:06,15,Sales,Germany,30,Operations,US,50,6
725,1217,2021-06-30 22:09:33,78,Sales,Germany,30,Operations,US,50,6
725,1217,2021-06-30 22:24:30,50,Sales,Germany,30,Operations,US,50,6
317,105,2021-06-30 22:59:18,17,Operations,US,37,IT,US,52,6
144,42,2021-06-30 23:07:30,33,Sales,US,50,Admin,US,33,6
144,224,2021-06-30 23:09:44,11,Sales,US,50,Sales,France,45,6
317,479,2021-06-30 23:19:23,37,Operations,US,37,Admin,US,44,6
144,645,2021-06-30 23:24:03,43,Sales,US,50,Admin,France,35,6
144,224,2021-06-30 23:26:40,80,Sales,US,50,Sales,France,45,6
128,569,2021-07-01 01:40:49,36,Sales,France,47,Operations,US,55,7
128,12,2021-07-01 01:42:23,82,Sales,France,47,Operations,Brasil,51,7
128,569,2021-07-01 01:49:37,75,Sales,France,47,Operations,US,55,7
128,569,2021-07-01 01:57:08,65,Sales,France,47,Operations,US,55,7
128,573,2021-07-01 02:00:28,44,Sales,France,47,Sales,UK,57,7
128,569,2021-07-01 02:02:03,21,Sales,France,47,Operations,US,55,7
128,569,2021-07-01 02:09:21,65,Sales,France,47,Operations,US,55,7
128,706,2021-07-01 02:13:35,73,Sales,France,47,Admin,US,45,7
389,1059,2021-07-01 02:51:50,58,Sales,France,39,Operations,US,25,7
586,626,2021-07-01 04:27:23,18,Operations,France,38,Admin,France,35,7
317,479,2021-07-01 04:35:40,54,Operations,US,37,Admin,US,44,7
586,626,2021-07-01 04:36:25,80,Operations,France,38,Admin,France,35,7
586,1253,2021-07-01 04:39:52,75,Operations,France,38,IT,US,46,7
173,342,2021-07-01 04:59:58,11,Sales,Germany,55,Engineering,Brasil,50,7
317,281,2021-07-01 05:01:35,35,Operations,US,37,Sales,France,35,7
317,281,2021-07-01 05:01:51,12,Operations,US,37,Sales,France,35,7
317,263,2021-07-01 05:16:08,55,Operations,US,37,Operations,France,35,7
128,706,2021-07-01 05:28:23,23,Sales,France,47,Admin,US,45,7
128,569,2021-07-01 05:39:46,84,Sales,France,47,Operations,US,55,7
370,101,2021-07-01 05:53:25,22,Engineering,Germany,36,Engineering,Germany,34,7
605,700,2021-07-01 06:05:19,23,Admin,France,31,Operations,Brasil,47,7
605,103,2021-07-01 06:08:12,15,Admin,France,31,Sales,Brasil,23,7
128,569,2021-07-01 06:08:14,54,Sales,France,47,Operations,US,55,7
128,569,2021-07-01 06:10:13,82,Sales,France,47,Operations,US,55,7
128,706,2021-07-01 06:14:22,85,Sales,France,47,Admin,US,45,7
605,103,2021-07-01 06:15:07,65,Admin,France,31,Sales,Brasil,23,7
725,1260,2021-07-01 06:19:04,27,Sales,Germany,30,Admin,US,57,7
605,103,2021-07-01 06:21:50,79,Admin,France,31,Sales,Brasil,23,7
725,1261,2021-07-01 06:24:24,17,Sales,Germany,30,Engineering,US,24,7
1176,30,2021-07-01 06:30:51,68,Operations,Germany,32,Sales,Germany,54,7
725,1260,2021-07-01 06:31:01,85,Sales,Germany,30,Admin,US,57,7
128,569,2021-07-01 06:31:59,17,Sales,France,47,Operations,US,55,7
725,1260,2021-07-01 06:36:04,59,Sales,Germany,30,Admin,US,57,7
725,1260,2021-07-01 06:43:47,56,Sales,Germany,30,Admin,US,57,7
1176,856,2021-07-01 06:46:50,78,Operations,Germany,32,Sales,US,52,7
128,569,2021-07-01 06:49:00,33,Sales,France,47,Operations,US,55,7
725,1260,2021-07-01 06:50:21,84,Sales,Germany,30,Admin,US,57,7
725,1260,2021-07-01 06:58:15,12,Sales,Germany,30,Admin,US,57,7
509,364,2021-07-01 07:02:18,77,Admin,US,39,Sales,Germany,40,7
605,557,2021-07-01 07:05:26,66,Admin,France,31,Admin,US,30,7
725,1260,2021-07-01 07:06:07,50,Sales,Germany,30,Admin,US,57,7
725,1260,2021-07-01 07:10:19,44,Sales,Germany,30,Admin,US,57,7
605,337,2021-07-01 07:11:14,32,Admin,France,31,Sales,US,37,7
605,62,2021-07-01 07:14:30,70,Admin,France,31,Operations,France,34,7
317,263,2021-07-01 07:16:31,48,Operations,US,37,Operations,France,35,7
128,542,2021-07-01 07:16:54,28,Sales,France,47,Sales,Germany,45,7
725,1260,2021-07-01 07:17:26,63,Sales,Germany,30,Admin,US,57,7
337,605,2021-07-01 07:17:44,39,Sales,US,37,Admin,France,31,7
144,1185,2021-07-01 08:34:43,47,Sales,US,50,IT,Germany,54,7
144,834,2021-07-01 08:39:50,62,Sales,US,50,IT,France,29,7
1021,547,2021-07-01 08:48:38,18,Sales,US,58,Admin,France,45,7
144,1185,2021-07-01 08:53:33,74,Sales,US,50,IT,Germany,54,7
725,638,2021-07-01 17:57:41,86,Sales,Germany,30,Sales,Germany,40,7
725,1260,2021-07-01 18:03:49,27,Sales,Germany,30,Admin,US,57,7
1142,990,2021-07-01 18:11:21,17,Operations,US,36,Admin,Brasil,44,7
725,835,2021-07-01 19:30:20,56,Sales,Germany,30,Sales,France,47,7
144,644,2021-07-01 21:46:34,49,Sales,US,50,Sales,US,54,7
144,644,2021-07-01 21:50:43,10,Sales,US,50,Sales,US,54,7
144,644,2021-07-01 21:54:25,73,Sales,US,50,Sales,US,54,7
144,644,2021-07-01 21:56:42,40,Sales,US,50,Sales,US,54,7
144,644,2021-07-01 21:59:42,45,Sales,US,50,Sales,US,54,7
144,644,2021-07-01 22:02:16,87,Sales,US,50,Sales,US,54,7
144,644,2021-07-01 22:03:11,23,Sales,US,50,Sales,US,54,7
144,644,2021-07-01 22:04:27,30,Sales,US,50,Sales,US,54,7
144,644,2021-07-01 22:07:30,27,Sales,US,50,Sales,US,54,7
144,1278,2021-07-01 22:09:51,64,Sales,US,50,Sales,UK,59,7
144,644,2021-07-01 22:13:31,41,Sales,US,50,Sales,US,54,7
144,644,2021-07-01 22:17:31,11,Sales,US,50,Sales,US,54,7
144,921,2021-07-01 22:18:23,53,Sales,US,50,Operations,France,36,7
144,644,2021-07-01 22:20:42,13,Sales,US,50,Sales,US,54,7
144,644,2021-07-01 22:22:24,27,Sales,US,50,Sales,US,54,7
509,815,2021-07-01 23:44:45,71,Admin,US,39,Operations,US,36,7
509,758,2021-07-01 23:45:41,69,Admin,US,39,Operations,UK,31,7
605,272,2021-07-02 00:34:31,37,Admin,France,31,Operations,US,47,7
586,1253,2021-07-02 00:59:56,28,Operations,France,38,IT,US,46,7
725,835,2021-07-02 01:02:25,73,Sales,Germany,30,Sales,France,47,7
725,1260,2021-07-02 01:06:48,61,Sales,Germany,30,Admin,US,57,7
586,1253,2021-07-02 02:01:38,20,Operations,France,38,IT,US,46,7
386,422,2021-07-02 03:56:22,50,Admin,Germany,47,Sales,Brasil,43,7
509,758,2021-07-02 05:17:17,46,Admin,US,39,Operations,UK,31,7
908,263,2021-07-02 05:23:15,28,Admin,US,30,Operations,France,35,7
605,462,2021-07-02 06:29:02,80,Admin,France,31,Operations,Germany,53,7
483,1189,2021-07-02 08:07:51,36,Sales,France,25,Operations,France,24,7
483,1224,2021-07-02 08:08:58,82,Sales,France,25,Operations,Germany,38,7
483,199,2021-07-02 08:18:20,16,Sales,France,25,IT,US,55,7
483,1224,2021-07-02 08:18:47,34,Sales,France,25,Operations,Germany,38,7
483,199,2021-07-02 08:23:05,61,Sales,France,25,IT,US,55,7
483,199,2021-07-02 08:25:17,32,Sales,France,25,IT,US,55,7
509,758,2021-07-02 18:20:59,18,Admin,US,39,Operations,UK,31,7
483,1224,2021-07-02 20:25:12,25,Sales,France,25,Operations,Germany,38,7
815,1305,2021-07-03 00:02:05,38,Operations,US,36,Engineering,France,31,7
815,423,2021-07-03 00:58:20,19,Operations,US,36,Admin,France,31,7
815,423,2021-07-03 01:09:11,76,Operations,US,36,Admin,France,31,7
725,1260,2021-07-03 01:34:37,49,Sales,Germany,30,Admin,US,57,7
605,272,2021-07-03 01:44:24,42,Admin,France,31,Operations,US,47,7
605,462,2021-07-03 01:46:16,56,Admin,France,31,Operations,Germany,53,7
1142,990,2021-07-03 01:48:41,56,Operations,US,36,Admin,Brasil,44,7
483,1189,2021-07-03 03:34:05,53,Sales,France,25,Operations,France,24,7
598,357,2021-07-03 04:22:35,19,Operations,US,38,Engineering,UK,24,7
598,1071,2021-07-03 04:23:05,71,Operations,US,38,Admin,UK,51,7
598,704,2021-07-03 04:24:06,83,Operations,US,38,Operations,US,30,7
128,242,2021-07-03 04:25:58,77,Sales,France,47,Admin,US,27,7
128,242,2021-07-03 05:07:46,13,Sales,France,47,Admin,US,27,7
128,242,2021-07-03 05:16:22,44,Sales,France,47,Admin,US,27,7
128,242,2021-07-03 05:52:11,53,Sales,France,47,Admin,US,27,7
586,194,2021-07-03 06:21:08,58,Operations,France,38,Admin,US,28,7
815,950,2021-07-03 07:59:11,74,Operations,US,36,Operations,France,46,7
598,560,2021-07-03 08:08:59,42,Operations,US,38,Admin,France,30,7
725,1260,2021-07-03 08:33:37,67,Sales,Germany,30,Admin,US,57,7
1274,1273,2021-07-03 08:46:42,68,Admin,US,27,Marketing,Brasil,37,7
1317,1318,2021-07-03 08:49:28,67,Sales,US,51,Marketing,UK,56,7
586,1316,2021-07-03 09:21:04,88,Operations,France,38,Sales,Germany,27,7
1274,840,2021-07-03 10:21:59,73,Admin,US,27,Admin,US,36,7
1317,1244,2021-07-03 10:22:42,48,Sales,US,51,Marketing,France,53,7
422,1041,2021-07-03 10:46:38,34,Sales,Brasil,43,Admin,Brasil,47,7
422,1041,2021-07-03 10:52:36,38,Sales,Brasil,43,Admin,Brasil,47,7
422,386,2021-07-03 10:53:32,79,Sales,Brasil,43,Admin,Germany,47,7
422,1041,2021-07-03 10:58:31,74,Sales,Brasil,43,Admin,Brasil,47,7
815,950,2021-07-03 12:09:15,26,Operations,US,36,Operations,France,46,7
725,638,2021-07-03 17:36:41,77,Sales,Germany,30,Sales,Germany,40,7
725,835,2021-07-03 17:38:35,79,Sales,Germany,30,Sales,France,47,7
725,638,2021-07-03 20:07:13,58,Sales,Germany,30,Sales,Germany,40,7
1142,990,2021-07-03 20:15:26,77,Operations,US,36,Admin,Brasil,44,7
1317,781,2021-07-03 20:26:53,18,Sales,US,51,Engineering,France,39,7
509,758,2021-07-03 21:38:05,61,Admin,US,39,Operations,UK,31,7
1317,72,2021-07-03 22:22:21,76,Sales,US,51,Marketing,France,55,7
1252,1231,2021-07-03 22:38:59,26,Sales,US,38,Engineering,US,45,7
1317,638,2021-07-03 23:07:49,75,Sales,US,51,Sales,Germany,40,7
1317,1244,2021-07-03 23:09:34,76,Sales,US,51,Marketing,France,53,7
598,652,2021-07-03 23:29:53,30,Operations,US,38,Sales,US,25,7
598,62,2021-07-03 23:30:07,33,Operations,US,38,Operations,France,34,7
598,84,2021-07-03 23:30:22,61,Operations,US,38,Sales,US,29,7
598,1189,2021-07-03 23:30:40,24,Operations,US,38,Operations,France,24,7
598,1303,2021-07-03 23:31:18,14,Operations,US,38,Engineering,UK,31,7
598,878,2021-07-03 23:31:40,55,Operations,US,38,Admin,UK,54,7
389,1189,2021-07-04 00:38:32,52,Sales,France,39,Operations,France,24,7
725,638,2021-07-04 00:49:05,77,Sales,Germany,30,Sales,Germany,40,7
1252,1231,2021-07-04 01:02:37,17,Sales,US,38,Engineering,US,45,7
586,1316,2021-07-04 02:57:17,80,Operations,France,38,Sales,Germany,27,7
586,1316,2021-07-04 03:34:44,68,Operations,France,38,Sales,Germany,27,7
509,272,2021-07-04 03:37:34,46,Admin,US,39,Operations,US,47,7
1021,701,2021-07-04 03:39:51,59,Sales,US,58,Marketing,UK,35,7
1021,105,2021-07-04 03:40:44,34,Sales,US,58,IT,US,52,7
483,782,2021-07-04 03:53:24,18,Sales,France,25,IT,Brasil,37,7
483,1189,2021-07-04 03:53:35,53,Sales,France,25,Operations,France,24,7
725,1336,2021-07-04 04:44:04,28,Sales,Germany,30,IT,Germany,48,7
908,332,2021-07-04 05:14:52,20,Admin,US,30,Operations,US,40,7
516,564,2021-07-04 06:14:24,16,Engineering,US,41,Engineering,Brasil,52,7
605,254,2021-07-04 06:28:05,30,Admin,France,31,Sales,France,44,7
605,254,2021-07-04 06:29:08,16,Admin,France,31,Sales,France,44,7
605,254,2021-07-04 06:30:15,80,Admin,France,31,Sales,France,44,7
605,254,2021-07-04 06:32:42,12,Admin,France,31,Sales,France,44,7
605,254,2021-07-04 06:35:21,79,Admin,France,31,Sales,France,44,7
605,254,2021-07-04 06:38:32,20,Admin,France,31,Sales,France,44,7
643,638,2021-07-04 06:56:14,17,Admin,US,49,Sales,Germany,40,7
598,1032,2021-07-04 07:15:00,52,Operations,US,38,Operations,Germany,55,7
144,142,2021-07-04 07:30:29,54,Sales,US,50,Admin,US,57,7
598,346,2021-07-04 07:30:50,47,Operations,US,38,Admin,US,43,7
598,346,2021-07-04 07:36:45,15,Operations,US,38,Admin,US,43,7
128,1283,2021-07-04 07:36:47,68,Sales,France,47,Admin,US,29,7
598,353,2021-07-04 07:41:06,61,Operations,US,38,Operations,Germany,24,7
317,1283,2021-07-04 07:44:14,11,Operations,US,37,Admin,US,29,7
598,325,2021-07-04 07:49:14,17,Operations,US,38,Engineering,US,38,7
1097,1283,2021-07-04 08:05:34,18,Operations,US,39,Admin,US,29,7
1317,1280,2021-07-04 08:47:32,36,Sales,US,51,Marketing,France,47,7
1317,758,2021-07-04 08:51:29,33,Sales,US,51,Operations,UK,31,7
1317,753,2021-07-04 08:55:18,61,Sales,US,51,Operations,UK,47,7
1317,753,2021-07-04 08:55:23,41,Sales,US,51,Operations,UK,47,7
586,1283,2021-07-04 09:11:32,27,Operations,France,38,Admin,US,29,7
1097,191,2021-07-04 09:13:52,45,Operations,US,39,Engineering,US,48,7
1317,781,2021-07-04 09:45:01,61,Sales,US,51,Engineering,France,39,7
422,1281,2021-07-04 09:57:46,55,Sales,Brasil,43,Sales,Germany,34,7
422,1283,2021-07-04 09:57:59,62,Sales,Brasil,43,Admin,US,29,7
422,1281,2021-07-04 10:03:41,18,Sales,Brasil,43,Sales,Germany,34,7
815,950,2021-07-04 10:09:42,28,Operations,US,36,Operations,France,46,7
605,272,2021-07-04 13:59:07,28,Admin,France,31,Operations,US,47,7
725,835,2021-07-04 16:23:58,22,Sales,Germany,30,Sales,France,47,7
725,1132,2021-07-04 16:26:12,65,Sales,Germany,30,Sales,Germany,38,7
725,1018,2021-07-04 16:28:42,44,Sales,Germany,30,Sales,Brasil,53,7
144,142,2021-07-04 16:33:06,32,Sales,US,50,Admin,US,57,7
509,758,2021-07-04 17:00:54,57,Admin,US,39,Operations,UK,31,7
483,782,2021-07-04 17:29:43,32,Sales,France,25,IT,Brasil,37,7
408,306,2021-07-04 18:26:10,81,Admin,Germany,44,Operations,France,46,7
408,781,2021-07-04 18:27:41,31,Admin,Germany,44,Engineering,France,39,7
408,1122,2021-07-04 18:44:52,84,Admin,Germany,44,Operations,Germany,42,7
605,1281,2021-07-04 19:08:46,31,Admin,France,31,Sales,Germany,34,7
1142,990,2021-07-04 19:20:30,82,Operations,US,36,Admin,Brasil,44,7
1142,1058,2021-07-04 19:22:55,17,Operations,US,36,Operations,US,32,7
734,617,2021-07-04 20:30:06,10,Sales,France,49,Operations,US,52,7
734,617,2021-07-04 20:33:14,18,Sales,France,49,Operations,US,52,7
389,1283,2021-07-04 21:30:22,40,Sales,France,39,Admin,US,29,7
734,617,2021-07-04 21:38:16,78,Sales,France,49,Operations,US,52,7
908,1354,2021-07-04 22:33:17,46,Admin,US,30,Admin,Brasil,35,7
469,463,2021-07-04 23:05:58,54,Operations,France,54,Sales,France,30,7
337,1283,2021-07-04 23:12:52,49,Sales,US,37,Admin,US,29,7
337,1168,2021-07-05 00:39:36,59,Sales,US,37,Operations,US,26,7
337,142,2021-07-05 00:41:36,66,Sales,US,37,Admin,US,57,7
337,1168,2021-07-05 00:41:47,44,Sales,US,37,Operations,US,26,7
389,1281,2021-07-05 01:10:45,69,Sales,France,39,Sales,Germany,34,7
389,1281,2021-07-05 01:13:25,46,Sales,France,39,Sales,Germany,34,7
483,1317,2021-07-05 01:29:24,36,Sales,France,25,Sales,US,51,7
586,1065,2021-07-05 01:31:28,88,Operations,France,38,Sales,France,46,7
128,211,2021-07-05 01:39:25,50,Sales,France,47,Operations,US,30,7
586,1072,2021-07-05 01:41:47,32,Operations,France,38,Engineering,US,47,7
1171,966,2021-07-05 02:11:37,86,Operations,Germany,27,Marketing,France,24,7
752,42,2021-07-05 02:13:09,41,Admin,France,57,Admin,US,33,7
752,42,2021-07-05 02:13:50,79,Admin,France,57,Admin,US,33,7
752,42,2021-07-05 02:54:19,25,Admin,France,57,Admin,US,33,7
